koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_disposition,kepid
1.01485981,1.65,243.0,1.61,0.185,8.4,1928.0,3274.72,6158.0,4.453,1.024,CANDIDATE,8613446
15.3902613,3.431,76.8,4.39,0.231,9.4,1459.0,1069.24,5649.0,3.282,4.994,CANDIDATE,8624860
279.036565,31.92,395.2,30.25,1.198,31.7,323.0,2.58,6072.0,4.285,1.273,CANDIDATE,8625408
26.8552365,2.185,194.2,1.49,0.825,6.7,618.0,34.48,6045.0,4.494,0.955,CANDIDATE,8686442
16.2347636,4.2,115.5,1.28,0.046,10.7,852.0,124.25,6478.0,4.371,1.188,CANDIDATE,8693536
2.3518268,5.797,576.6,39.82,1.23,24.5,1535.0,1313.37,5445.0,4.14,1.426,CANDIDATE,9635520
3.57944367,1.869,117.2,0.87,0.3976,8.5,1018.0,253.89,5341.0,4.546,0.801,CANDIDATE,9639106
8.2553499,3.959,54.5,3.28,0.918,10.0,1462.0,1079.27,5403.0,3.559,3.6,CANDIDATE,9640123
10.6982275,3.198,246.0,1.73,0.032,9.1,919.0,168.88,6277.0,4.417,1.097,CANDIDATE,10546063
7.20558084,2.997,58.0,1.33,0.5196,8.7,1253.0,582.45,6002.0,4.025,1.693,CANDIDATE,11650543
392.50115,9.88,391.2,1.9,0.1835,8.9,225.0,0.6,5128.0,4.388,0.988,CANDIDATE,11671646
5.29655591,3.93,135.4,1.3,0.37,9.3,1156.0,421.14,6268.0,4.429,1.1,CANDIDATE,11672354
8.8324193,2.252,74.1,0.98,0.185,8.1,999.0,234.99,6060.0,4.29,1.133,CANDIDATE,2716979
5.88836941,1.05,119.9,1.21,0.249,8.3,1125.0,379.27,6243.0,4.39,1.084,CANDIDATE,2834463
521.10826,18.36,244.7,1.5,0.3485,8.7,231.0,0.68,5942.0,4.432,0.947,CANDIDATE,4567118
3.39401963,2.984,98.4,1.03,0.166,10.0,1306.0,689.16,6181.0,4.431,1.029,CANDIDATE,5263167
5.52507406,2.565,61.5,0.8,0.152,9.8,1028.0,263.79,5600.0,4.378,1.037,CANDIDATE,6265961
3.226232203,0.4022,36.3,1.01,0.145,9.9,1620.0,1627.1,6534.0,4.203,1.437,CANDIDATE,7103300
2.352446342,1.6802,32.5,1.24,0.755,7.2,2173.0,5269.29,6749.0,3.941,2.003,CANDIDATE,8007675
3.90735046,2.896,109.3,0.83,0.088,10.0,1007.0,243.14,5497.0,4.577,0.809,CANDIDATE,9651602
377.501257,11.98,541.4,2.16,0.033,13.9,242.0,0.81,5751.0,4.508,0.94,CANDIDATE,10586619
7.1969168,4.525,47.1,1.1,0.502,10.4,1132.0,388.54,5530.0,4.045,1.575,CANDIDATE,11773625
0.947554749,1.097,65.4,0.67,0.058,12.4,1633.0,1680.03,5508.0,4.569,0.84,CANDIDATE,2970670
50.271927,6.073,574.5,2.94,0.205,9.3,589.0,28.51,6520.0,4.375,1.215,CANDIDATE,2994092
128.208643,2.745,212.2,6.15,0.811,8.9,792.0,93.05,7128.0,3.52,3.811,CANDIDATE,8297017
6.63448023,3.603,71.2,1.04,0.116,10.3,1177.0,453.27,6463.0,4.313,1.225,CANDIDATE,5295206
1.002591901,1.247,143.2,0.87,0.312,11.1,1391.0,884.21,4893.0,4.574,0.739,CANDIDATE,6307000
3.37116682,4.708,71.4,0.98,0.318,9.8,1291.0,656.3,5653.0,4.288,1.163,CANDIDATE,6345758
6.613671,4.211,32.8,0.91,0.096,10.2,1266.0,607.33,6056.0,4.071,1.597,CANDIDATE,8016692
1.48062814,2.898,62.5,0.76,0.479,10.3,1653.0,1770.63,6187.0,4.499,0.937,CANDIDATE,8042644
2.68814059,1.12,145.2,0.92,0.532,9.1,1135.0,392.64,5636.0,4.613,0.734,CANDIDATE,8760760
97.991569,4.665,126.8,1.41,0.711,9.0,467.0,11.21,6499.0,4.378,1.169,CANDIDATE,8807057
1.057080807,1.82,60.6,0.97,0.966,11.3,1805.0,2518.85,6000.0,4.487,0.946,CANDIDATE,9658089
317.062416,7.438,442.9,1.59,0.673,9.8,218.0,0.54,5366.0,4.625,0.715,CANDIDATE,9674320
13.4959496,2.085,253.6,1.62,0.2136,7.3,784.0,89.25,5962.0,4.464,1.019,CANDIDATE,9693803
43.2675604,8.331,69.1,1.61,0.818,10.0,664.0,45.99,5747.0,4.018,1.729,CANDIDATE,10659624
11.3251153,2.126,297.2,1.26,0.352,7.0,674.0,48.78,5334.0,4.574,0.727,CANDIDATE,10665228
16.9163386,2.521,64.2,0.68,0.6327,6.3,648.0,41.74,5628.0,4.513,0.81,CANDIDATE,11825996
37.0200232,1.421,581.0,2.14,0.308,6.6,507.0,15.66,5685.0,4.537,0.886,CANDIDATE,11854636
0.565713361,0.954,86.4,0.81,0.23,11.6,1917.0,3197.67,5220.0,4.48,0.881,CANDIDATE,11904704
82.97062172,8.22,,,,,,,,,,CANDIDATE,6368222
5.22422449,4.56,,,,,,29.83,,,,CANDIDATE,6372268
22.50053441,7.44,,,,,,,,,,CANDIDATE,7135549
4.88698386,1.127,125.4,1.2,0.661,10.1,1133.0,389.31,6152.0,4.464,1.009,CANDIDATE,8091197
8.47484677,2.067,217.8,1.35,0.872,9.7,780.0,87.55,5564.0,4.587,0.785,CANDIDATE,8098960
13.56092626,2.53,,,,,,,,,,CANDIDATE,8815279
34.0357766,3.849,386.6,1.05,0.6983,9.6,337.0,3.06,4367.0,4.739,0.501,CANDIDATE,8845552
42.48452259,4.16,,,,,,,,,,CANDIDATE,9726452
4.74701479,2.464,3622.0,13333.5,64.5159,10.1,1640.0,1708.72,6531.0,3.962,1.921,CANDIDATE,9790965
1.96682825,1.645,214.3,1.18,0.415,9.5,1283.0,638.54,5595.0,4.581,0.796,CANDIDATE,9811915
4.237447181,0.3792,350.1,2.26,0.187,11.1,1172.0,446.38,5993.0,4.425,0.993,CANDIDATE,10665749
4.0953585,44.35,226.8,7.76,1.0194,60.2,1680.0,1884.15,6839.0,4.094,1.7,CANDIDATE,10670112
0.92623983,1.267,411.4,1.16,0.058,9.1,1208.0,504.34,4494.0,4.692,0.591,CANDIDATE,10680424
0.875197345,0.052,0.0,0.73,1.004,0.0,2518.0,9497.39,5855.0,3.999,1.796,CANDIDATE,5897826
13.2298203,3.566,157.8,1.5,0.435,10.0,856.0,126.84,6049.0,4.353,1.176,CANDIDATE,3240158
3.71840884,3.611,77.2,0.84,0.192,9.6,1184.0,464.19,5982.0,4.493,0.96,CANDIDATE,2837111
5.32737192,2.226,107.7,0.7,0.3554,6.8,782.0,88.33,4905.0,4.593,0.679,CANDIDATE,3246867
5.90260586,1.832,337.7,1.26,0.1049,8.2,759.0,78.58,4960.0,4.627,0.707,CANDIDATE,3249334
22.80265,19.34,53.1,2.36,0.1018,11.8,1045.0,281.59,5011.0,3.321,3.324,CANDIDATE,3324069
29.9315174,2.53,353.0,1.58,0.5986,5.6,517.0,16.9,5551.0,4.57,0.809,CANDIDATE,4760959
0.602277579,2.38,34.6,0.78,0.7502,26.7,2699.0,12545.82,6510.0,4.256,1.228,CANDIDATE,4764969
27.2173855,3.268,155.9,1.34,0.6516,6.7,667.0,46.8,6263.0,4.404,1.019,CANDIDATE,4830859
6.27651592,1.973,166.0,0.65,0.172,8.9,532.0,18.89,3914.0,4.748,0.515,CANDIDATE,5353938
16.214474,4.149,161.7,3.53,0.6311,9.4,1256.0,587.82,6801.0,3.833,2.637,CANDIDATE,5380812
0.9951412,5.588,101.7,0.22,0.998,17.6,509.0,15.69,3325.0,5.364,0.109,CANDIDATE,6423922
43.535891,4.712,576.6,1.86,0.258,13.9,444.0,9.19,5481.0,4.592,0.778,CANDIDATE,6436505
4.7368156,2.84,35.3,0.6,0.218,6.9,1137.0,395.05,6088.0,4.456,1.011,CANDIDATE,8488381
40.7698541,2.997,239.8,1.87,0.202,8.8,585.0,27.73,5884.0,4.306,1.21,CANDIDATE,8115647
129.222771,7.272,445.3,2.01,0.867,12.0,288.0,1.63,4934.0,4.515,0.809,CANDIDATE,8120820
5.01880305,1.823,98.7,1.08,0.172,10.3,1178.0,455.98,6220.0,4.398,1.083,CANDIDATE,8881169
23.59919017,2.05,,,,,,,,,,CANDIDATE,8953278
299.70688,15.39,230.7,1.15,0.1196,8.6,237.0,0.75,5606.0,4.597,0.76,CANDIDATE,9821428
14.461834,7.156,80.2,1.05,0.065,9.0,785.0,89.86,5457.0,4.239,1.196,CANDIDATE,9837013
4.48538145,2.297,168.1,0.96,0.1296,8.2,962.0,202.75,5654.0,4.607,0.737,CANDIDATE,10751908
4.84847245,0.874,554.7,1.51,0.191,11.4,667.0,46.85,4137.0,4.625,0.647,CANDIDATE,10812541
11.8436119,6.044,199.3,1.41,0.067,10.4,830.0,111.98,6077.0,4.471,0.999,CANDIDATE,12016243
4.88446644,2.057,221.0,0.84,0.776,9.1,579.0,26.5,3883.0,4.725,0.517,CANDIDATE,11129738
8.9772888,4.72,97.5,1.79,0.702,10.3,1113.0,362.75,5597.0,3.963,1.699,CANDIDATE,10028792
3.03359398,4.026,95.6,1.55,0.023,12.3,1529.0,1294.06,5557.0,4.037,1.616,CANDIDATE,4860678
21.9139549,3.271,584.4,10.39,1.2,11.8,303.0,2.01,3638.0,4.844,0.42,CANDIDATE,5531953
9.3888216,4.154,192.7,20.91,1.14,9.6,963.0,202.91,5846.0,4.278,1.24,CANDIDATE,7765528
2.6528082,2.297,153.1,1.17,0.434,9.8,1280.0,633.57,5778.0,4.48,0.935,CANDIDATE,5456979
2.43135542,1.401,123.6,1.07,0.12,9.3,1422.0,965.4,6231.0,4.488,0.955,CANDIDATE,5466109
12.54474243,1.24,263.1,1.88,0.185,10.8,840.0,117.9,5767.0,4.316,1.159,CANDIDATE,7217088
3.07551068,1.683,46.1,0.84,0.005,10.1,1389.0,879.95,5763.0,4.256,1.242,CANDIDATE,8145958
6.29340543,3.024,96.4,1.08,0.431,8.7,1072.0,312.61,6214.0,4.442,1.076,CANDIDATE,8155654
7.7021729,3.987,74.6,0.85,0.509,9.5,888.0,147.24,5618.0,4.449,0.969,CANDIDATE,8167504
2.52557582,2.32,35.4,0.62,0.372,10.7,1364.0,818.81,5821.0,4.421,1.036,CANDIDATE,8958811
8.2927558,4.784,103.3,1.01,0.6346,8.4,927.0,174.36,6146.0,4.497,0.943,CANDIDATE,8958939
22.786522,2.197,228.3,1.45,0.3817,7.9,661.0,45.26,6146.0,4.497,0.943,CANDIDATE,8958939
1.284241817,1.965,166.5,1.18,0.029,13.3,1623.0,1643.57,5849.0,4.517,0.919,CANDIDATE,10815677
15.9474242,1.127,191.7,1.21,0.1178,6.5,670.0,47.65,5472.0,4.44,0.877,CANDIDATE,10848097
50.0122,3.426,210.4,1.2,0.484,8.3,432.0,8.23,5357.0,4.503,0.814,CANDIDATE,10866969
5.60682001,2.714,150.7,1.04,0.156,9.9,942.0,186.43,5699.0,4.553,0.853,CANDIDATE,12067960
3.17796408,0.542,47.7,0.74,0.901,6.0,1034.0,270.25,5061.0,4.488,0.841,CANDIDATE,6307083
3.66520844,3.308,65.8,0.82,0.045,10.3,1168.0,439.57,5579.0,4.389,1.029,CANDIDATE,7620413
3.05293416,2.155,227.5,1.18,0.328,10.1,1047.0,284.82,5311.0,4.588,0.788,CANDIDATE,11705004
12.834857,2.092,293.9,1.73,0.278,9.4,755.0,76.96,5492.0,4.389,1.016,CANDIDATE,2854181
36.2530992,4.73,152.1,1.43,0.721,8.3,582.0,27.17,6002.0,4.424,1.081,CANDIDATE,5978559
4.02321842,2.162,81.2,0.48,0.396,9.8,747.0,73.5,4671.0,4.721,0.528,CANDIDATE,8838950
7.5017934,4.271,134.8,1.32,0.286,9.8,1046.0,283.25,6321.0,4.417,1.125,CANDIDATE,6867555
0.912351255,1.072,111.8,1.46,0.956,9.1,1840.0,2705.58,5481.0,4.369,1.036,CANDIDATE,12208631
12.4701111,3.616,89.7,2.06,0.569,9.3,1074.0,313.87,5623.0,3.877,2.109,CANDIDATE,3346543
5.8229815,2.8,281.6,1.36,0.395,8.1,914.0,165.12,5704.0,4.575,0.804,CANDIDATE,3356193
0.576732089,1.856,35.4,0.43,0.518,9.1,1537.0,1316.33,4524.0,4.576,0.717,CANDIDATE,7335514
10.9279755,2.486,71.5,0.81,0.0956,7.3,834.0,114.42,6045.0,4.494,0.955,CANDIDATE,8180290
7.918267,3.478,83.7,0.93,0.219,8.4,953.0,195.36,5966.0,4.418,1.016,CANDIDATE,9025739
10.2170589,2.259,121.3,1.17,0.132,7.9,929.0,176.34,6211.0,4.384,1.054,CANDIDATE,9909965
86.95432088,12.11,,,,,,,,,,CANDIDATE,9932197
27.5837778,1.516,202.5,11.03,0.0221,8.5,1330.0,739.57,5092.0,2.945,7.913,CANDIDATE,10932270
3.14735789,3.643,51.8,3.45,0.03,9.3,2209.0,5635.4,5189.0,3.352,4.93,CANDIDATE,12304728
2.61090223,1.976,222.5,1.8,0.813,10.7,1323.0,724.16,5514.0,4.345,1.071,CANDIDATE,7778767
17.6637979,6.194,67.9,2.98,0.695,9.7,1178.0,455.65,5734.0,3.591,3.405,CANDIDATE,9026749
4.02664625,3.771,30.0,0.68,0.094,8.9,1318.0,715.51,6187.0,4.341,1.238,CANDIDATE,10916600
5.1777226,8.275,41.7,0.63,0.025,6.1,1050.0,287.44,5854.0,4.469,0.979,CANDIDATE,6198182
9.48814747,1.163,47.9,0.73,0.5693,11.1,856.0,126.75,5680.0,4.414,1.016,CANDIDATE,5695396
5.06993245,3.241,93.6,0.92,0.3584,11.6,1053.0,291.11,5957.0,4.506,0.937,CANDIDATE,6964929
9.78184193,2.3,,,,,,,,,,CANDIDATE,3545626
8.1770751,4.608,44.3,0.83,0.456,10.6,1115.0,365.09,6501.0,4.281,1.209,CANDIDATE,3547178
569.45051,9.63,425.4,1.96,0.001,8.2,225.0,0.61,6117.0,4.496,0.947,CANDIDATE,3548622
4.84505985,2.078,298.4,1.54,0.903,10.7,723.0,64.57,4337.0,4.581,0.714,CANDIDATE,4939265
623.70774,6.688,250.9,1.81,0.003,10.2,258.0,1.05,6626.0,4.347,1.132,CANDIDATE,8308516
10.95210361,1.5,,,,,,,,,,CANDIDATE,5552808
2.70581614,6.56,46.9,0.69,0.6199,41.8,1356.0,799.75,5992.0,4.42,0.961,CANDIDATE,5564082
3.84615171,2.24,137.1,1.14,0.153,9.3,1199.0,487.47,6106.0,4.487,0.966,CANDIDATE,6551106
1.28940823,3.652,32.1,2.48,0.628,10.3,3112.0,22119.66,5826.0,3.465,4.189,CANDIDATE,6584278
498.27269,8.92,534.0,2.12,0.0481,6.6,214.0,0.5,5618.0,4.514,0.932,CANDIDATE,6590726
11.0495766,2.13,102.8,0.83,0.218,5.7,738.0,70.24,5533.0,4.505,0.819,CANDIDATE,7345335
13.8086331,3.613,207.1,1.09,0.029,9.0,659.0,44.5,5515.0,4.568,0.761,CANDIDATE,8227086
4.25907841,4.513,28.1,0.7,0.362,11.5,1253.0,583.12,5560.0,4.173,1.316,CANDIDATE,8227464
64.1983721,0.934,248.2,1.74,0.347,6.8,506.0,15.49,6088.0,4.329,1.077,CANDIDATE,9085039
82.78482,7.52,190.4,2.16,0.682,8.4,501.0,14.88,5749.0,4.123,1.48,CANDIDATE,9099773
2.4376438,1.587,27.1,0.79,0.112,8.8,1686.0,1909.13,5927.0,4.117,1.53,CANDIDATE,9943009
0.721522907,1.4521,22528.0,11.04,0.831,815.3,1475.0,1115.99,4893.0,4.634,0.625,CANDIDATE,9944201
19.1644498,3.553,63.8,1.83,0.525,8.9,988.0,225.26,5877.0,3.86,2.234,CANDIDATE,9959093
4.15736472,2.217,200.7,1.09,0.226,11.2,931.0,178.03,5183.0,4.558,0.782,CANDIDATE,11019739
2.012094,2.157,74.8,0.99,0.066,9.1,1523.0,1274.27,5633.0,4.296,1.162,CANDIDATE,8709688
9.4767057,3.893,230.5,1.38,0.003,8.6,841.0,118.13,5911.0,4.519,0.914,CANDIDATE,2716801
6.65171459,2.325,151.5,0.84,0.408,10.0,713.0,61.01,4889.0,4.637,0.686,CANDIDATE,3230805
208.54335,9.851,614.6,2.84,0.001,10.4,321.0,2.52,5533.0,4.275,1.166,CANDIDATE,11810124
17.7189786,4.102,176.8,1.44,0.05,9.7,713.0,61.01,5566.0,4.329,1.099,CANDIDATE,9349757
5.0395851,4.556,70.1,0.78,0.1968,9.6,1067.0,306.35,5912.0,4.453,0.924,CANDIDATE,3219037
7.64370363,2.738,70.9,1.85,0.785,13.2,1334.0,748.7,6120.0,3.934,2.0,CANDIDATE,9117416
5.11683678,3.119,161.4,1.16,0.286,9.2,1039.0,275.15,5955.0,4.52,0.91,CANDIDATE,3663494
16.1191449,3.039,262.2,1.34,0.6704,8.2,619.0,34.7,5319.0,4.514,0.783,CANDIDATE,4995716
17.9925973,2.762,198.5,1.62,0.678,8.7,748.0,73.97,5931.0,4.351,1.087,CANDIDATE,5597361
74.371666,12.59,102.8,2.39,0.6894,12.1,767.0,81.88,6865.0,3.742,2.211,CANDIDATE,5617510
19.164111,2.773,215.9,1.11,0.805,8.1,519.0,17.12,5103.0,4.65,0.674,CANDIDATE,6603765
13.5164708,2.628,140.1,0.88,0.1593,7.1,645.0,40.81,5442.0,4.6,0.747,CANDIDATE,7381580
4.83014159,0.957,192.0,1.3,0.034,11.7,1039.0,275.02,5693.0,4.467,0.939,CANDIDATE,8248103
2.41194057,1.787,67.3,1.35,0.579,10.6,1654.0,1771.98,5598.0,4.045,1.594,CANDIDATE,8256882
0.800263219,0.729,170.5,0.77,0.16,13.2,1240.0,561.84,4336.0,4.656,0.59,CANDIDATE,8283875
441.17369,14.82,702.0,2.27,0.3151,11.5,217.0,0.52,5610.0,4.551,0.858,CANDIDATE,9150870
19.2532128,1.674,219.3,1.42,0.247,7.4,692.0,54.13,6060.0,4.495,0.953,CANDIDATE,10002049
14.1011023,4.513,108.2,1.26,0.071,8.1,904.0,157.56,6534.0,4.365,1.199,CANDIDATE,10019854
1.817079849,0.889,204.6,1.39,0.276,10.8,1454.0,1056.39,5808.0,4.503,0.963,CANDIDATE,11068630
5.15998178,3.356,412.4,19.07,1.306,9.9,574.0,25.63,3900.0,4.727,0.534,CANDIDATE,11092783
23.3787733,6.76,76.0,0.92,0.2093,8.1,694.0,54.98,6210.0,4.424,1.054,CANDIDATE,12454800
15.09984259,0.222,484.8,4.11,0.9711,6.7,576.0,25.98,5191.0,4.615,0.65,CANDIDATE,12458817
15.3416245,2.126,269.6,1.3,0.0481,9.2,605.0,31.63,5061.0,4.504,0.814,CANDIDATE,12519942
21.980467,4.78,96.0,0.92,0.417,10.1,625.0,36.07,5573.0,4.418,0.936,CANDIDATE,12555616
7.23524221,2.685,60.0,0.82,0.182,15.2,948.0,191.14,5574.0,4.354,1.065,CANDIDATE,7100673
10.72900793,0.696,404.3,1.78,0.2652,10.1,722.0,64.33,5375.0,4.541,0.876,CANDIDATE,3937814
8.19619768,2.109,197.4,1.55,0.781,9.3,851.0,123.81,5323.0,4.378,0.995,CANDIDATE,3937814
5.215752,1.13,46.8,0.83,0.729,5.1,1156.0,422.67,6202.0,4.422,1.122,CANDIDATE,4548098
10.0714369,6.891,49.5,1.98,0.006,10.8,1362.0,814.46,5768.0,3.633,2.81,CANDIDATE,3733638
4.37198905,2.177,103.7,0.93,0.177,9.9,1085.0,327.65,5823.0,4.489,0.919,CANDIDATE,3748855
6.72876606,2.277,117.4,1.03,0.5757,7.8,940.0,184.66,5823.0,4.489,0.919,CANDIDATE,3748855
3.09383248,1.576,373.7,1.32,0.356,9.7,998.0,233.91,5327.0,4.646,0.681,CANDIDATE,3765692
14.05652256,2.56,,,,,,,,,,CANDIDATE,5021432
315.07717192,10.31,,,,,,,,,,CANDIDATE,5633259
8.0018897,3.425,102.7,0.9,0.442,9.8,864.0,131.75,5830.0,4.54,0.876,CANDIDATE,5702770
383.85362,9.76,422.9,2.78,0.5927,7.5,314.0,2.29,6675.0,4.341,1.293,CANDIDATE,6614748
2.564012541,0.9433,2551.9,7.27,0.166,5.3,1720.0,2065.56,6274.0,4.139,1.428,CANDIDATE,6628926
5.21395046,3.188,78.5,1.24,0.195,8.6,1201.0,492.29,5529.0,4.123,1.412,CANDIDATE,6664842
24.996068,5.623,621.7,2.4,0.409,9.4,604.0,31.43,5761.0,4.492,0.956,CANDIDATE,6665064
8.9429645,1.803,233.5,0.89,0.088,7.2,536.0,19.51,4183.0,4.655,0.594,CANDIDATE,6670610
2.405625303,0.6283,163.5,1.11,0.467,12.0,1180.0,459.66,5450.0,4.573,0.83,CANDIDATE,7447895
0.7735301,1.335,185.4,1.87,0.336,14.2,2474.0,8868.22,6296.0,4.217,1.35,CANDIDATE,7461521
2.42186898,6.22,,,,,,,,,,CANDIDATE,7537660
0.839907158,1.019,119.6,0.92,0.23,10.7,1640.0,1705.12,5120.0,4.478,0.853,CANDIDATE,9203154
1.7613778,1.355,359.3,2.32,0.159,10.5,1824.0,2621.69,6544.0,4.349,1.207,CANDIDATE,9221627
11.7728146,4.132,77.1,0.93,0.407,9.9,788.0,90.86,5410.0,4.333,1.056,CANDIDATE,10053138
2.46506501,6.218,39.8,1.14,0.6323,10.3,1999.0,3777.82,6881.0,4.101,1.714,CANDIDATE,10066755
1.758599866,0.2729,237.8,1.6,0.035,11.9,1101.0,347.1,4744.0,4.606,0.725,CANDIDATE,10070479
14.1573717,3.786,130.0,1.1,0.138,9.3,778.0,86.67,6122.0,4.487,0.964,CANDIDATE,7119481
1.291964282,1.8378,28640.0,10.97,0.461,45.8,1249.0,572.64,4995.0,4.624,0.638,CANDIDATE,11182260
37.4646974,4.954,51.6,0.97,0.2,10.3,677.0,49.61,6266.0,4.209,1.342,CANDIDATE,11187972
6.31915999,3.465,34.4,1.04,0.575,9.8,1369.0,829.72,6254.0,4.019,1.706,CANDIDATE,8773015
2.58393841,2.169,49.4,0.77,0.229,8.5,1470.0,1103.3,6164.0,4.378,1.09,CANDIDATE,9883606
6.5595368,4.324,26.3,0.62,0.378,10.1,1079.0,320.09,5950.0,4.323,1.196,CANDIDATE,9836563
31.5322987,3.49,106.4,0.74,0.0671,7.8,461.0,10.65,5183.0,4.608,0.739,CANDIDATE,6508221
14.7510068,2.25,381.1,1.7,0.75,9.5,629.0,36.94,5295.0,4.548,0.8,CANDIDATE,9100953
54.54312996,7.03,,,,,,,,,,CANDIDATE,10079420
12.9284553,2.49,297.9,0.64,0.2446,8.2,343.0,3.26,3578.0,4.893,0.375,CANDIDATE,11559304
4.02018903,3.616,18.5,0.6,0.505,14.4,1337.0,754.66,5788.0,4.178,1.376,CANDIDATE,4735826
3.33930957,2.597,91.3,1.2,0.934,10.7,1205.0,498.37,5700.0,4.434,1.006,CANDIDATE,5003670
4.29251656,4.254,249.5,3.66,1.007,11.0,1144.0,403.88,6032.0,4.485,0.973,CANDIDATE,8973285
4.98792404,1.618,346.2,0.73,0.069,9.7,485.0,13.07,3606.0,4.859,0.395,CANDIDATE,2861126
5.68325648,1.778,44.6,0.97,0.844,10.0,1257.0,589.92,6072.0,4.133,1.286,CANDIDATE,8105398
91.649983,10.294,193.6,2.27,0.2136,8.7,568.0,24.57,6705.0,4.145,1.608,CANDIDATE,4758350
541.742985,10.47,1038.6,3.39,0.041,25.9,248.0,0.9,6373.0,4.438,1.047,CANDIDATE,4862625
44.113873,3.956,196.3,4.9,0.032,6.6,1158.0,424.45,7854.0,3.669,3.462,CANDIDATE,3965201
482.62011,12.86,324.0,1.98,0.1786,8.1,263.0,1.12,6315.0,4.389,1.095,CANDIDATE,4862924
10.1551587,1.802,141.6,0.94,0.2256,6.8,721.0,63.73,5275.0,4.505,0.796,CANDIDATE,5271090
0.708965461,3.946,87.2,1.13,0.6201,13.1,2417.0,8061.29,6528.0,4.384,1.155,CANDIDATE,5444276
11.76872507,1.11,,,,,,,,,,CANDIDATE,5878506
608.20572,13.63,554.2,1.46,0.0082,11.3,143.0,0.1,4486.0,4.642,0.646,CANDIDATE,6443274
7.2274321,4.967,173.3,1.28,0.003,9.2,967.0,206.77,6075.0,4.486,0.969,CANDIDATE,5602588
91.069934,17.33,12.7,1.59,0.5939,8.7,1103.0,349.47,9051.0,3.623,4.232,CANDIDATE,6876575
366.088938,11.887,537.9,2.57,0.89,29.0,257.0,1.03,5941.0,4.464,0.945,CANDIDATE,8096395
414.45008,19.15,729.5,7.01,0.9853,19.0,364.0,4.17,7037.0,4.136,1.683,CANDIDATE,8168509
5.43103616,2.469,66.8,0.66,0.816,10.8,873.0,137.1,5374.0,4.555,0.721,CANDIDATE,10397751
328.32211,13.53,399.0,1.3,0.1169,8.2,193.0,0.33,4906.0,4.648,0.668,CANDIDATE,8297319
381.97977,15.7,900.0,1.55,0.2178,10.4,132.0,0.07,3761.0,4.724,0.526,CANDIDATE,8423344
67.412998,9.1,126.1,1.57,0.5109,6.2,572.0,25.32,6525.0,4.248,1.359,CANDIDATE,8444868
359.8249913,5.22,,,,,,,,,,CANDIDATE,8682094
0.694611128,1.115,98.8,0.64,0.176,9.3,1415.0,945.45,4612.0,4.646,0.662,CANDIDATE,8677057
7.4751841,5.166,28.1,0.85,0.309,9.2,1168.0,439.51,5616.0,3.98,1.602,CANDIDATE,8702537
1.04347858,2.012,22.5,1.09,0.497,8.6,2688.0,12313.82,6014.0,3.843,2.246,CANDIDATE,9043947
382.5891,11.7,298.2,2.15,0.042,10.5,305.0,2.05,6337.0,4.261,1.239,CANDIDATE,8880317
392.601892,3.21,779.0,2.25,0.713,7.8,204.0,0.41,5307.0,4.605,0.753,CANDIDATE,10253977
260.446151,9.314,713.9,25.39,0.896,16.8,608.0,32.37,4845.0,2.897,7.796,CANDIDATE,10351947
87.487573,5.881,528.7,1.87,0.127,8.4,377.0,4.79,5774.0,4.567,0.818,CANDIDATE,10160922
11.9451376,6.893,63.3,3.32,0.443,12.4,1337.0,755.16,5094.0,3.38,4.163,CANDIDATE,10198225
277.13367,9.67,321.2,1.84,0.662,8.7,307.0,2.09,6461.0,4.474,0.971,CANDIDATE,10214341
5.0487451,4.007,67.6,0.67,0.133,7.7,922.0,170.39,5450.0,4.573,0.83,CANDIDATE,10515564
122.11555,16.07,1104.0,2.96,0.23,12.2,351.0,3.6,5592.0,4.418,0.894,CANDIDATE,10321972
225.48805,19.46,379.9,1.7,0.817,11.6,267.0,1.2,5663.0,4.579,0.782,CANDIDATE,10331279
578.88761,18.521,76.8,1.69,0.24,15.1,315.0,2.32,6180.0,3.946,1.917,CANDIDATE,5802205
218.771117,3.201,140.1,250.2,0.95,8.4,1997.0,3757.91,3297.0,0.236,151.184,CANDIDATE,5858919
277.25118,8.742,1517.4,5.02,0.932,15.3,304.0,2.02,6046.0,4.357,1.048,CANDIDATE,10907307
67.176626864,3.1147,1689.9,9.66,1.236,5.9,179.0,0.24,3391.0,4.936,0.311,CANDIDATE,10403228
0.93420696,3.5,,,,,,,,,,CANDIDATE,10407191
359.33831,18.566,977.9,2.33,0.176,15.8,216.0,0.52,5316.0,4.539,0.753,CANDIDATE,5955197
0.933745798,6.447,613.8,3.45,0.961,75.3,2097.0,4570.22,6367.0,4.419,1.087,CANDIDATE,6114140
293.38641,15.23,94.9,1.35,0.537,13.4,347.0,3.43,6392.0,4.213,1.34,CANDIDATE,11338091
66.716453,3.855,626.0,2.2,0.548,8.1,402.0,6.18,5447.0,4.506,0.859,CANDIDATE,11446424
34.573718512,2.1742,399.0,0.42,0.22,5.7,199.0,0.37,3374.0,5.066,0.218,CANDIDATE,10452252
54.753883835,2.0865,442.3,2.21,0.009,0.9,521.0,17.47,6242.0,4.442,1.047,CANDIDATE,6507334
